date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:14:40	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:14:41%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:14:41%20GMT	http://makermur.com/cdn/shop/files/DSC_0104.jpg?v=1774903403&width=120	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_010419b5.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:41	3668/3668	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:14:42%20GMT	https://makermur.com/cdn/shop/files/DSC_0104.jpg?v=1774903403&width=120	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_010419b5.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:14:43%20GMT	http://makermur.com/cdn/shop/files/DSC_0111.jpg?v=1774903403&width=3840	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_0111ae0b.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:14:44%20GMT	http://makermur.com/cdn/shop/files/DSC_0104.jpg?v=1774903403&width=1024	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01045728.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:43	634867/634867	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:14:44%20GMT	https://makermur.com/cdn/shop/files/DSC_0111.jpg?v=1774903403&width=3840	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_0111ae0b.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:14:45%20GMT	http://makermur.com/cdn/shop/files/DSC_0105.jpg?v=1774903403&width=1024	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01055728.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:44	79332/79332	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:14:45%20GMT	https://makermur.com/cdn/shop/files/DSC_0104.jpg?v=1774903403&width=1024	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01045728.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:14:46%20GMT	http://makermur.com/cdn/shop/files/DSC_0107.jpg?v=1774903403&width=1024	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01075728.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:46	81519/81519	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:14:46%20GMT	https://makermur.com/cdn/shop/files/DSC_0105.jpg?v=1774903403&width=1024	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01055728.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:14:48%20GMT	http://makermur.com/cdn/shop/files/DSC_0109.jpg?v=1774903403&width=1024	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01095728.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:48	86465/86465	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:14:48%20GMT	https://makermur.com/cdn/shop/files/DSC_0107.jpg?v=1774903403&width=1024	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01075728.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:14:50%20GMT	http://makermur.com/cdn/shop/files/DSC_0110_e0252f64-09de-4410-8de7-740a973c5f04.jpg?v=1774903403&width=1024	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_0110_e0252f64-09de-4410-8de7-740a973c5f045728.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:49	88811/88811	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:14:50%20GMT	https://makermur.com/cdn/shop/files/DSC_0109.jpg?v=1774903403&width=1024	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01095728.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:14:51%20GMT	http://makermur.com/cdn/shop/files/DSC_0111.jpg?v=1774903403&width=1024	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01115728.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:51	99001/99001	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:14:51%20GMT	https://makermur.com/cdn/shop/files/DSC_0110_e0252f64-09de-4410-8de7-740a973c5f04.jpg?v=1774903403&width=1024	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_0110_e0252f64-09de-4410-8de7-740a973c5f045728.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:52	75669/75669	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:14:53%20GMT	https://makermur.com/cdn/shop/files/DSC_0111.jpg?v=1774903403&width=1024	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01115728.jpg	(from https://makermur.com/products/pesebre-con-luz?variant=53372145205587)
18:14:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:14:53%20GMT	http://makermur.com/cdn/shop/files/DSC_0130.jpg?v=1774903280	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01302391.jpg	(from https://makermur.com/products/portal?variant=53372143567187)
18:14:54	262996/262996	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:14:53%20GMT	https://makermur.com/products/portal	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/products/portal.html	(from https://makermur.com/products/portal?variant=53372143567187)
18:14:55	647047/647047	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:14:56%20GMT	https://makermur.com/cdn/shop/files/DSC_0130.jpg?v=1774903280	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_01302391.jpg	(from https://makermur.com/products/portal?variant=53372143567187)
18:14:55	261401/261401	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:14:56%20GMT	https://makermur.com/en/products/portal	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/portal.html	(from https://makermur.com/products/portal?variant=53372143567187)
18:14:55	1478/1478	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2025%20Jun%202026%2016:14:56%20GMT	https://makermur.com/products/portal.oembed	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/products/portal.oembed	(from https://makermur.com/products/portal?variant=53372143567187)
18:14:55	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:14:56%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/products/portal?variant=53372143567187)
18:14:56	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:14:57%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/products/portal?variant=53372143567187)
18:14:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:14:57%20GMT	http://makermur.com/cdn/shop/files/DSC_0130.jpg?v=1774903280&width=120	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_0130b6b9.jpg	(from https://makermur.com/products/portal?variant=53372143567187)
18:14:57	3049/3049	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jun%202026%2016:14:58%20GMT	https://makermur.com/cdn/shop/files/DSC_0130.jpg?v=1774903280&width=120	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/files/DSC_0130b6b9.jpg	(from https://makermur.com/products/portal?variant=53372143567187)
18:14:57	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:14:58%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/products/belen?variant=53372139766099)
18:14:57	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:14:58%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/products/belen?variant=53372139766099)
18:14:58	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:14:59%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/pages/sobre-nosotros)
18:14:58	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:14:59%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/pages/sobre-nosotros)
18:14:58	522/522	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2025%20Jun%202026%2016:14:59%20GMT	https://makermur.com/collections/lux.atom	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/collections/lux.atom	(from https://makermur.com/collections/lux)
18:14:58	739/739	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2025%20Jun%202026%2016:14:59%20GMT	https://makermur.com/collections/lux.oembed	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/collections/lux.oembed	(from https://makermur.com/collections/lux)
18:14:58	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:14:59%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/collections/lux)
18:14:59	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:00%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/collections/lux)
18:14:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jun%202026%2016:15:00%20GMT	http://makermur.com/cdn/shop/collections/logo-maker-mur-ficha-de-canto.png?v=1775324682	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/collections/logo-maker-mur-ficha-de-cantoc3b9.png	(from https://makermur.com/collections/frontpage)
18:15:00	1033186/1033186	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Jun%202026%2016:15:01%20GMT	https://makermur.com/cdn/shop/collections/logo-maker-mur-ficha-de-canto.png?v=1775324682	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/cdn/shop/collections/logo-maker-mur-ficha-de-cantoc3b9.png	(from https://makermur.com/collections/frontpage)
18:15:00	528/528	---MC-	200	added ('OK')	application/atom+xml	date:Thu,%2025%20Jun%202026%2016:15:01%20GMT	https://makermur.com/collections/frontpage.atom	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/collections/frontpage.atom	(from https://makermur.com/collections/frontpage)
18:15:00	307/307	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2025%20Jun%202026%2016:15:01%20GMT	https://makermur.com/collections/frontpage.oembed	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/collections/frontpage.oembed	(from https://makermur.com/collections/frontpage)
18:15:00	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:01%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/collections/frontpage)
18:15:00	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:01%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/collections/frontpage)
18:15:01	223110/223110	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jun%202026%2016:15:02%20GMT	https://makermur.com/en/pages/normativa-fitosanitaria	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/pages/normativa-fitosanitaria.html	(from https://makermur.com/pages/normativa-fitosanitaria)
18:15:01	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:02%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/pages/normativa-fitosanitaria)
18:15:01	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:02%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/pages/normativa-fitosanitaria)
18:15:01	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:02%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/products/vida-nace-agua)
18:15:02	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:03%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/products/vida-nace-agua)
18:15:02	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:03%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/vida-nace-agua)
18:15:02	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:03%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/vida-nace-agua)
18:15:03	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:04%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/products/vida-nace-fuego)
18:15:03	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:04%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/products/vida-nace-fuego)
18:15:03	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:04%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/vida-nace-fuego)
18:15:03	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:04%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/vida-nace-fuego)
18:15:04	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:05%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/products/vida-nace-viento)
18:15:04	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:05%20GMT	https://makermur.com/customer_authentication/redirect?locale=es&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5b7b	(from https://makermur.com/products/vida-nace-viento)
18:15:04	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:05%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/vida-nace-viento)
18:15:04	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:05%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/vida-nace-viento)
18:15:05	686/686	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2025%20Jun%202026%2016:15:06%20GMT	https://makermur.com/en/products/tarjeta-minecraft-bee.oembed	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/tarjeta-minecraft-bee.oembed	(from https://makermur.com/en/products/tarjeta-minecraft-bee?variant=53406671307091)
18:15:05	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:06%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/tarjeta-minecraft-bee?variant=53406671307091)
18:15:05	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:06%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/tarjeta-minecraft-bee?variant=53406671307091)
18:15:05	1651/1651	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2025%20Jun%202026%2016:15:06%20GMT	https://makermur.com/en/products/dragon-flexible.oembed	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/dragon-flexible.oembed	(from https://makermur.com/en/products/dragon-flexible?variant=53372156445011)
18:15:06	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:07%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/dragon-flexible?variant=53372156445011)
18:15:06	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:07%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/dragon-flexible?variant=53372156445011)
18:15:06	1952/1952	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2025%20Jun%202026%2016:15:07%20GMT	https://makermur.com/en/products/starscream-transformers-g1.oembed	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/starscream-transformers-g1.oembed	(from https://makermur.com/en/products/starscream-transformers-g1?variant=53372002304339)
18:15:06	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:07%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/starscream-transformers-g1?variant=53372002304339)
18:15:07	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:08%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/starscream-transformers-g1?variant=53372002304339)
18:15:07	798/798	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2025%20Jun%202026%2016:15:08%20GMT	https://makermur.com/en/products/tarjeta-minecraft-pig.oembed	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/tarjeta-minecraft-pig.oembed	(from https://makermur.com/en/products/tarjeta-minecraft-pig?variant=53369389416787)
18:15:07	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:08%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/tarjeta-minecraft-pig?variant=53369389416787)
18:15:07	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:08%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/tarjeta-minecraft-pig?variant=53369389416787)
18:15:08	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:09%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/llavero-corazon-bricks?variant=53372090941779)
18:15:08	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:09%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/llavero-corazon-bricks?variant=53372090941779)
18:15:08	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:09%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/llavero-corazon?variant=53372079014227)
18:15:09	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:10%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/llavero-corazon?variant=53372079014227)
18:15:09	784/784	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2025%20Jun%202026%2016:15:10%20GMT	https://makermur.com/en/products/llavero-camara.oembed	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/llavero-camara.oembed	(from https://makermur.com/en/products/llavero-camara?variant=53372060565843)
18:15:09	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:10%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/llavero-camara?variant=53372060565843)
18:15:10	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:11%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/llavero-camara?variant=53372060565843)
18:15:10	768/768	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2025%20Jun%202026%2016:15:11%20GMT	https://makermur.com/en/products/llavero-trebol.oembed	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/llavero-trebol.oembed	(from https://makermur.com/en/products/llavero-trebol?variant=53372056830291)
18:15:10	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:11%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/llavero-trebol?variant=53372056830291)
18:15:10	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:11%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/llavero-trebol?variant=53372056830291)
18:15:11	766/766	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2025%20Jun%202026%2016:15:11%20GMT	https://makermur.com/en/products/llavero-chile.oembed	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/llavero-chile.oembed	(from https://makermur.com/en/products/llavero-chile?variant=53372049981779)
18:15:11	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:12%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/llavero-chile?variant=53372049981779)
18:15:11	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:12%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/llavero-chile?variant=53372049981779)
18:15:11	1043/1043	---MC-	200	added ('OK')	application/json+oembed	date:Thu,%2025%20Jun%202026%2016:15:12%20GMT	https://makermur.com/en/products/elefante-san-valentin.oembed	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/en/products/elefante-san-valentin.oembed	(from https://makermur.com/en/products/elefante-san-valentin?variant=53372071870803)
18:15:12	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:13%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/elefante-san-valentin?variant=53372071870803)
18:15:12	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2025%20Jun%202026%2016:15:13%20GMT	https://makermur.com/customer_authentication/redirect?locale=en&region_country=ES	C:/My%20Web%20Sites/MakerMurBackup/makermur.com/customer_authentication/redirect5bc0	(from https://makermur.com/en/products/elefante-san-valentin?variant=53372071870803)
